0.236000 0.705328 -0.981799 -0.276471 0.053705 -0.176498 0.031304 1.146295 0.176498 -0.031304
0.237000 0.705796 -0.982262 -0.276466 0.054142 -0.177204 0.031429 1.145858 0.177204 -0.031429
0.238000 0.706259 -0.982720 -0.276462 0.054580 -0.177911 0.031554 1.145420 0.177911 -0.031554
0.239000 0.706717 -0.983174 -0.276457 0.055020 -0.178616 0.031680 1.144980 0.178616 -0.031680
0.240000 0.707170 -0.983622 -0.276452 0.055460 -0.179322 0.031805 1.144540 0.179322 -0.031805
0.241000 0.707619 -0.984065 -0.276447 0.055902 -0.180027 0.031930 1.144098 0.180027 -0.031930
0.242000 0.708062 -0.984504 -0.276442 0.056345 -0.180732 0.032055 1.143655 0.180732 -0.032055
0.243000 0.708500 -0.984937 -0.276436 0.056789 -0.181436 0.032180 1.143211 0.181436 -0.032180
0.244000 0.708933 -0.985364 -0.276431 0.057234 -0.182140 0.032305 1.142766 0.182140 -0.032305
0.245000 0.709361 -0.985787 -0.276426 0.057680 -0.182844 0.032429 1.142320 0.182844 -0.032429
0.246000 0.709783 -0.986204 -0.276420 0.058127 -0.183547 0.032554 1.141873 0.183547 -0.032554
0.247000 0.710200 -0.986615 -0.276415 0.058575 -0.184250 0.032679 1.141425 0.184250 -0.032679
0.248000 0.710612 -0.987022 -0.276409 0.059024 -0.184952 0.032803 1.140976 0.184952 -0.032803
0.249000 0.711018 -0.987422 -0.276404 0.059474 -0.185655 0.032928 1.140526 0.185655 -0.032928
0.250000 0.711419 -0.987817 -0.276398 0.059925 -0.186357 0.033052 1.140075 0.186357 -0.033052
0.251000 0.711814 -0.988206 -0.276393 0.060377 -0.187058 0.033177 1.139623 0.187058 -0.033177
0.252000 0.712203 -0.988589 -0.276387 0.060830 -0.187760 0.033301 1.139170 0.187760 -0.033301
0.253000 0.712586 -0.988967 -0.276381 0.061284 -0.188460 0.033426 1.138716 0.188460 -0.033426
0.254000 0.712964 -0.989339 -0.276375 0.061738 -0.189161 0.033550 1.138262 0.189161 -0.033550
0.255000 0.713335 -0.989705 -0.276369 0.062194 -0.189861 0.033674 1.137806 0.189861 -0.033674
0.256000 0.713701 -0.990064 -0.276363 0.062651 -0.190561 0.033798 1.137349 0.190561 -0.033798
0.257000 0.714061 -0.990418 -0.276357 0.063108 -0.191261 0.033922 1.136892 0.191261 -0.033922
